NU_INSCRICAO,NU_NOTA_MT
64b4038332016bb152a9b00df056f5729818e21f,532.5610851794481
38ae8c3d97f3d32957fbc666bf9ae82dc785ba04,378.7635058313608
5c378b023c3836ce7110247108b52a8e954d598f,415.4138104468584
c5ccff53bcdc34872e5cd5a3b5edc7e876c946b1,-473939756.26015353
a4fdf2c550ee57562833e8bea6ef573283e2f322,416.6343486458063
41f00df481bbaa9a288fc8d83ebe024d1ed1176e,592.348469093442
3a7a864b97d0b6ccf58c6b995100a3a6b0ec94e3,520.7894171774387
859a7c3966999ba2d1fc4ed84e2fe4470b8cf795,602.0638189017773
e71aabde890247e81e5a8be5f620cc9c0d0ccdee,478.53764118254185
568c7baa099d6c9183ec4cb664bffbdc984a50c5,462.4792835265398
b4632bbc26a61e21b64060871144ea1a473b50cc,-473939747.92900956
b3efbaf38594d11da966cdf6867dedb2c0678db8,506.75672167539597
2dd3dd83210e8f80016107dc4face5ea65596f1b,495.1073033064604
f2ea0e27d9b9ce79c4da6d45791961feb1eda1ba,456.95169319212437
834dbfc0f334a9f715cb93673aa16f0c6a1d2c08,389.981333270669
8925301dd87421e7c9e4eb2b35f5aab4de77fb1e,555.2861360609531
b0b5d64b5b3abcd1341741d6a335a34938934160,463.459062024951
1eb28314e12d9f43451e0a4aef16d6dbaec22d6b,-473939742.14316344
704fb62bd0b6566f9dde47a1474323f5c0696c28,447.82655884325504
9a13edb09bc41e15565c9266e4c384dd92491e53,-473939746.19239426
1089167bde18f546a38bf32e537d0532d2eb6115,448.07733012735844
19e22e9c8981169ddad3e56e68bc150a43f7a950,457.13890375196934
05541f43ff280ec5ec115704592a5fabae668c7c,-473939738.9891598
9ae5b1b7578f527337aca1c61cbc9e3221dbe6b6,539.4434357434511
e70776594f34315ec283b3c808440351850df0a8,503.25099493563175
6c48ad600a8846f96fe841e70b29e8526027957c,496.6076023131609
f66b663d03c71e1c5c06eebf8391bbc569ec4748,-473939728.2760184
b74495dc73b8170e08569f50c37ef54f06cf5457,568.1232694387436
f4884b8499d061014beab58fc163df48c2c884fb,436.1612956523895
c60b5edc405d33d60582ba9939bfb23b2b25b583,470.57199531793594
275dbf5782d8cb4d2b444ef0a80782d9edef9307,474.5271764844656
664d87f57ae3dbeef8615f9d75471b4d41806ce5,466.79410944879055
fcbb70ca92286a3f10f6bb090135b4a5adbc3f11,619.4831735491753
8a4391abc79c64a13e60c6aaeaf2e8e494d3aea4,513.7877951413393
6faaaa082369061d6b6a99e1d3ad05736a7c34ed,430.31749564409256
5c7fae8660523d891ca0136a22cdfc9e3f2d9a0c,434.7781881541014
16be20b88a8268b954347612af7ab37636359355,600.3247299343348
0afec8105321cc0f9a0324bfc8412407aeb0b393,576.0657629072666
eef7db7d8b77abe94e29524778a1aa8ff76df781,498.32539904117584
8bbd77d56ec15ba40e5ac404c0bc94869ec363cf,605.6631644964218
c345a8209383cc6f3ece2e7c40dc0f4091420b39,433.4416962713003
a509da1742da36cc89290f268031173d6c02dc63,389.6416197270155
eee31941c9a15ef27896aa58eb1e86cb52740dc5,443.5283818989992
0fcd8afefcf47d60b9fb87b7521cadf8ced9be57,515.9337456971407
d433e6e4eca847b81f68148f22ba6304a1350c70,541.0211083739996
f7a7f7605b2b4f51f84d7812d3b322ea883249e8,-473939756.10735905
1b09dac234528aa6d2dfe5f990f77da4fc65768a,-473939737.946923
517b92ea81a697c91f17969f77a0a461b64997be,-473939746.65097487
1a476aa7e8ab945d9f2c3bdf6dd5c6b7d6da4505,443.42583794891834
bd5d26e62cd45b5ce64868e1beab4778d709fc64,389.0790016204119
87ebc93894abd910eab0ebb1910c974c21468d12,500.35403503477573
c262a749861b72aa3c15f3afc4059d196e3067f0,447.348290130496
ca1a2641c7176e90d72daaf11be5736933644641,516.1570822894573
486eb8747ea4f246bc82e9df7508909e9723facf,416.48999927937984
5b5b113b2598a9b93ccce2777256dd0c6f080145,498.02097368240356
f05d6f27c11346e4cf5fd49d201301e9b61508a1,-473939735.75792396
f35a9a66f488d940cdf728cde2d1de94e607c4d8,-473939732.9450543
4bb1c7999ea707d5631d3aef3a80177c4adbd4e8,449.1683032512665
245f3c2d6f83b0d7de0eafe4ba6885a0c6e0b8b1,-473939714.0694337
49fec1f45e2aec87a4f45db624eaac5c2b22962b,-473939743.4905113
aefe10e88b12c2db5e2c4042ec84d542afa34436,469.9589440226555
831a554bc210aae41c55a8fadefaf5f5b6b57078,-473939767.1950849
b5c4d4cdb7181da0e31484c1643ace6ea9b9ccb7,512.4948846399784
80ff901eec9640d285bfb2f9d54503a23ec78edf,-473939741.7570331
82f87f999ef9eb885376eb293c98e0d24c1c0775,505.6107464581728
ee671c65a415061b593dcdb6dfb69fdd3f0f3949,528.87727676332
88c869a5bb6c1f4e707fb69493e05a22dd92114c,588.8377170562744
8c9da57e0c252738518df22422079bd0e9532ddc,444.3873977214098
a02d6a43329d2e80023cf23da55028036280c246,663.4926221370697
414195dc869c8936aabfd92e01dcccf05b5286c4,502.97247095406055
6a70befb31b7344771185ea36b3448388247a4ca,-473939760.1143806
bf1729d377b6b22a3136785945ddaed39871db12,427.86716340482235
f6479bca2217f6dda8957b89a8b52527c921c89c,412.21346677839756
e059a14cb18302b154bcf01fe05c4862f5acd9df,-473939739.19267046
c2ec2a890d52d7b76f03f7e560612b4ad787e6ef,-473939769.8951361
1564df692d0a64c7dc1587cb6ecf5e973143b102,534.8275053799152
634e9b35097032a9595a1e898c20ae02087fe506,-473939755.8095939
66374f3a36a6304383a3aed56d7b8d38edb872a7,632.6768115758896
968113765be995587d313248ca74216603daac3e,643.7958709001541
52699793d55f39152ffc16d30cb0b732face85e2,531.9275202155113
fc9f8b90b53ca7f011948af6771d63217fd371bc,-473939758.53065395
c7822ff4e20895ca953fb3fe71b6ad4078b6281b,472.3450180441141
10c86fae9c84a9f8ac0e5b6f1b872b2e97928b8d,398.77605640888214
c80548ba80dc06fe7f952b6d46a541477d0ec65b,470.82651944458485
4aa241d9be745d5e47e3a8a0c1d606c9878a91df,611.841951161623
873db9c4af614a98c8177a08dc9dbc8391e2a5cc,501.7400079369545
03a871e40ccef4f1d570b9cf27afb27ab6d1f35a,578.6484814882278
5ea6829f84323da79bcc652c24a82e2374af1a98,477.91282415390015
33e69bb3800fd41adb461fb6b2247145345634c1,474.7115008234978
59635391444e7d9e0b8521e30e01f8926fe28204,474.6712707877159
d932d1f79cc2f378bb062e12e4b20a8a59bc63d8,477.97922046482563
559672741efc90bf174f3cd83609d9de577e0dea,416.3618806451559
8ecd769ca0d3a1f8658e6e3ea2f073306ab171d5,-473939746.98636174
556802f575493ba712ede7a5f9659201f60c5043,443.60959324240685
7aee63d569743515ffe766e3feacef8ad7714270,383.1174186170101
cfd0bc5f5968e253b16d7a48a39328b7d143efa6,423.95548816025257
96a358cc3423af4a6d6c0798a1d11b863367a612,466.651295080781
e7cfbcd18b8d3896bbe80fa618467f11c1e5c119,645.7109927386045
a49b010075be6ea1fbe200b3a4482f8db22935bb,570.1236202269793
aa783515ff738d23f6adae631cbf51ab58fae5b7,445.13118566572666
fd95ade5272531152f2b812d1cb0dd152bfa0678,-473939737.6010269
c3705ddc7fa0f7a6c52e847cecc626ed1c29e52d,443.9402690678835
510862ea3b620d1546ec1de5bd0747e9814c03b1,457.9938635379076
5465919b4d336bbe836eff75f4b5938eafdb863f,413.3102050572634
59230f0cbc1d1bf861b8fd4e8a71590ae8b89a07,-473939756.524486
a8c411d8342cdb098e1cf95684f42e9bb9378861,-473939758.88974035
88b2df87e6e0a8c9272d26276986e4854cc0a516,-473939763.0094545
fc59feb8b75f22a86ef27bf267a3e7f8712b8a42,349.59452660381794
0e8c4d7cb64e48279a35f17e2a7daafbf086d74a,-473939787.41672075
f3ec22388ed99e774eb6061402dcccec6c752f4a,-473939740.65342724
a4aabcd700916946086484109b24e93fcf1afd5a,-473939746.700709
e1fbacc49f716328a083f9dbf582634cc06a8788,-473939778.05660236
171b73d1f977fa036496f24235246fe1d4b908b1,478.46048206090927
06b76c46f0ee949f0ab7be51f935ec3c28555c5d,-473939752.4942279
36cbe0bcd7f87dcdf90dd80aeb0c329750494aa0,457.75822718441486
11673ed83a0b38c8c9eb7d433ce3e6be62728227,-473939747.9601921
0a7114f2651f9950f6b26403af84850cdfa6952e,410.8671027570963
2e4aa161f3b3cfc370ef03b4bdeb200e4fe23d65,471.3367129564285
429852d4cee9e8493c4c0f9b39041ce36f273902,-473939679.1055662
6ad6009351c9509a0651c645a9b1fe17511f21a8,-473939756.5390861
0c48fa375c471885cbf20a651c6667bd37722c7b,-473939715.7932861
a1566334143f4bdfe6c9dbb7e9d081ba11cacd14,450.5751656740904
17588b6e96d3879ea23c2ca570e0836cd993ee07,405.26521737873554
dcc85bf9eef117aaa1c1de4619d9f2f52efd7b68,424.3399696201086
c5baf118bd7fba6fe5b151a3808e0a086a70a612,473.9659438729286
d2a0ab1bdcbb6a935f251251bd351bceded53443,-473939689.78344315
2a025b7f161d1a3fb2aa71bcacb24ee8f309e3ec,-473939765.34601057
77afc294bc91231448719e84c2172a01a8b14de6,569.9334679245949
fe11eb3740005701931aba6ae42a0176c3b7bf94,620.9806840494275
ceda53a524cbd1c0255de4af3f829ec8e698851b,-473939719.3359326
f42ba849a8b102e802c1d4eb6471114bdf2c92ca,474.6449794769287
0e0f3edd6942644821f3a524324257f3a073ca2a,454.24406012892723
23e0b51ae405dcfdbf9b9916f9e55de4e3db6aff,458.14312505722046
f276df735911779a1ff5d835bcaf6d214d3effcb,479.945246219635
20b09a8ae57394e6cad0a2dbe1e436fb41430166,528.0108417868614
298bcba6ae69f6f7d31a68dfce32acd5b1420b65,513.330125272274
6caf3bb3d3d47b7e0f94d38d2a9df42983baea52,479.9335310906172
f948ef2230e786ef593c7c4a86e47620453ae8cc,529.3366110175848
eeecb5149ff0cbf59351b2a42b5d71814fee6158,480.4337269663811
ac2e0816e652cf5260cb45260a9db9a29833b15a,481.11450469493866
f8413a0ac36dc1a0a59b0773d379e6214bff12a3,-473939742.4501734
1a9819a1016e7e93f904c44fc6941801552e27fb,442.19931353628635
2a13cec7699aceeeddef567b3cf896c1e9365cab,567.7993243932724
62ec1107cb4bd781ac13c6e4e7a0e44f27f316ee,446.02846670150757
a3d09f8b1233436ca38409f8c2127f3a57049cb3,462.75597546994686
2a289379a56b3fccb4f825808cb8cb62e3464de4,512.4076118022203
14a62b2ff36bc2ba66fcb6b4a2401359866b1435,447.116491869092
f1f40995a03ec646ede76673c4058d4286ee5d86,635.5116600394249
ea4d2f256b094b4414574ea67320c3e2204fac10,485.6610999107361
205142cfb5053b476483020f0128e68d0ff66a4f,451.9983230680227
974537a130b3e5947e0d114c2624859b10affa6e,544.6287308931351
511409d7b89bbdc33908a9f7d8a88281725d30f7,625.806802302599
2fffc2354ce66a2749250070ce91113dfb3d29eb,469.38282169401646
8ae80d6ac3e2828514467c5b6388ea1619ef001c,525.9307339787483
232129e63278dac8d9f82baaf23c3534bae396d3,-473939757.0513767
f5187e928a06df7f5893dad371d369addd05a751,421.1525494605303
e366080005222df476c35a67b0e008005e41916b,409.0259562879801
c1fa33596abab41bdd213972ae7f9da1e6c4c279,467.2014697343111
d0d090255785236abb819b4381eccc5bb4fa8780,-473939721.6482421
4eddf63f1894597b6fccb444d0b3af2fda07408f,505.7684372216463
98ed70e91cd47bada7c7e04874e67081b9c0a0fb,462.5265204012394
49350b0634798bde6649569eca496786e5d1bce7,590.3287036716938
e046ad101fdafcc2bff2938bc966371938895165,456.1295250207186
5f65e9cea038483e95b1571d789b04474742331a,-473939757.64293516
722d97009100f6a48bafc0d06bf27c4df3d9d0c3,497.75485126674175
b17ced34952e5be0f0b3c21c873c8809467bfbea,-473939759.9594989
9b674f2aa793e02aa4cc1014cdf367ecb60b3553,643.7569482028484
803162024415686a9cdd15cbce5ab265be727de1,419.7492769062519
18c31ee038a03d960fff336e75fda48d49c13152,455.6434348374605
2f4d0ba8b7960ef522a09e027c2e6b6205497075,423.0569608360529
ec8023fe855579afd62dd4a8a6da60b7fc6793b2,-473939765.4788809
a8431c5dc49e110d42ca9b3b8ea956582bdc4844,-473939756.06456506
dd97e0ca3de4a5b8a02e78270b75ca0ebe203ebb,462.4018092006445
1e6a6af52a2b0f254f198fc26312b8c47261aeba,398.18187211453915
188cde61038965b9bc1c874f7d81f3fd7c3815f0,666.0569026470184
6a2aa4caed6c6be94439dcd364528079b131287a,497.2031736522913
c02439fcc09f72a19a3bd4e42ef9abad23b96f5a,503.0228718072176
5075256486748587164fc3170622af701b21fc87,-473939747.838583
12357b2bb019bf1694ffe33a3218bd3bd54c45cd,485.0161581337452
d8c79f03dc32ca0d7453c7d1f0ec0447d79f7eee,456.49383645504713
89d9dc4d9de06f2d0cdd4dba2997b09cb094f084,-473939725.23328805
75b7f61b22b17fdcc865fe1a75238f4090f25d7d,481.37487076222897
92d49b237a1812dc06948114e9d1ed2ef1b46768,598.2773196101189
7a48ae2165b2829894c952ab60838a7af20168e0,491.94129717350006
1ad51bbf7c21c610b0ac548d521f32e674fb524f,485.4312047511339
c7eac1d3a958cdf037b5ba6b40091feddd854f11,-473939774.40813637
835ce6032947fb96ecde73b33b6caf66ae4e556d,500.4997667223215
0d5812d99dfb4e0ed04dfd964ecaadc8ac088468,468.30336575210094
425f9cc3da2ba9f7456741f422840246688bbda8,370.726171836257
b6e88ccc0391dece267c4d9b48c44490903b46b4,465.14825254678726
d7629981932ce24db6a7b5b517fb45a596617b38,540.0417573451996
310c3f8dd45384575fa7e50214be3bdef8544d34,578.8560684323311
53d44c22cf452cc8853c229cf25fa07a2abf1f28,393.6659184396267
13eccb901c037133fe76ecbbed58904572ff2775,483.9866225719452
d17a26497cbda25c25835ce0b4aa419ed30f2a78,-473939759.3413373
89504f44cdc890073b19be26e62574c50615536d,-473939743.1862122
abc18711518dabe7e3a5b7baa7de479630772981,560.8119691759348
475716bd9be22aabc54e6b6ef5958519b2416786,457.7078775167465
11c7926b1b620266e2bc1fb8eaa0197f3f9bf9ac,462.7603145688772
86c838eb84d6b2b11398ebf5a2e4702e1abac79d,400.0080213099718
e6d95d1352ec259fc7e96050ceda73ac60f23e4a,-473939754.68327594
cfacab7dac22d85fa964377ea32b4be78a3b648e,509.28445225954056
fed57b217d41195d999e8bce552d49eb76f59688,-473939776.8110584
dafda14a14ae17b06457a9c751ca709641fa2a43,494.8958774805069
e254342fabb9a77fb9d3e975a61a3e30928adfda,555.8726291060448
2a099b53c306338d95920b9ea1d7a786ecd29137,-473939766.105626
ab26f24b43b865caeb74cfe83bc887b3af2fedd9,-473939729.5295881
2983370b79c09bf78418e4335e0884bb926a5fb0,479.1158379763365
0807d301b8c5484c9bace1f909f1e76b8656c91e,528.7887038588524
4816f04ccbaa1e4b65de8f216a428e1a35cec252,407.06276336312294
00ad5d5600298c70d3a4511ef2e84a483bb22c86,409.3369708508253
7b807ff1f62f5e196af28f0b495c359dccba903e,459.07396544516087
3827e819a620d8f9a085c22cea412b1865aed0c7,464.6783495545387
8f8c6bc5499c24cda37005caa310b7207d7801ed,581.41577526927
5d26e9941bde49a3523668999ea53f4cd6d7c9e6,397.6481918990612
da2d48a8443b76c28d3073a76005e912d2e152b4,580.7915386706591
3e5fa0fda2258366ec6de455735875bd7a86e30a,409.1093287318945
9d8fbcca019a71a67c870dce2de462a019da9c69,533.5329253673553
3dfe82e880147acb09c7170075a65b923c53b6d0,480.780980437994
c6b1200a3cda2550da02561106d01d043db73a44,415.7033174559474
9c68cce8a9ff170ce8fdd6e30c4b48de0dd1d6c8,-473939758.8591324
17a85e2166e19b1993126fbff01206beae738a06,647.4781693965197
ca61f22d18a2a12d4b334bc0886508a65fd06cf8,441.71877759695053
9f9fc65511e3191de84d8ee129a1e499bfaeadd0,531.7446257025003
14fd5065cb7cd8bb434afc81af8d05d7b92a216c,-473939729.4663093
c28e871925f763bd88d85acdaccc17c85f21835a,-473939762.5885725
0ebc697a57f14982a84f3eec580484644f6c000a,530.5162195116282
bd507a7d96c89d9e0991798a6f9e7e452c5570ad,451.0249767899513
d74bea2e5f86bd313b6bb7907a82b740c6f18e1e,476.1167691498995
446ced3e5fde8d61781304cb4e9e9fe131628a50,542.3559781461954
8e02a8d2104547a599667b38312691bd19b3bb05,488.83706475794315
e490a4b077b1d2750db453b48f6ad43a55cbedcb,599.1273993104696
e4c9df4005db1531039b317e86eaaeac4b06c4fe,582.0263947844505
85873d5f8b0edad63b2d5be9ddabc89dd2ddd1c0,391.87722082436085
281fdf12804aeed37efddf06d2f156149fa25757,538.8707721084356
b0bd0c8160b84d218958b30bfa84d36ae2eecc1d,579.2399160265923
87fdb4510def669e4fa6434518d67d253058d250,465.27037781476974
e1e7281374350c1d8823d83d22a4f29aafada269,513.0841279178858
9cb8f42151a04431bca0fe29f4f8b9474ac6173c,466.5473150610924
6769b690480fee480998f11ab1791b1ac6ea398f,536.7804262191057
1e2bdf3db4cfe8a735053ac6fc31928cfe675822,590.0876346081495
ef0b14ee71e890ac849c112effd0da453baa737a,-473939748.847965
2c1318677c2f31dbcacb31e0645576ead8f10e36,-473939711.69915533
ba2f1709027e9bf363be7f6de512132f7d4af757,492.523080855608
024cdddafe69a9ecc38a160d9ba4c297650d4baf,-473939778.9749093
0282178843e3c4cda6f4396d0f77ddf4dd5cf8ca,406.63336457312107
f92b5beeaaf6d7050f6e3fa08c3841093461c99e,-473939746.05708694
6e91321e228d6d4dd87f9730a6551d72b33931ee,397.5187350064516
1e48758bf7f8af48969afa1e56ffee66f92f41d2,490.6364148557186
78ce05c90219380972197a06065cfb5a684f8b86,496.5749687552452
39aad74d8e9084f2facfccae4199d91c62db98c4,-473939755.49423087
d1937748cc2c90942de393c34c2255137c803eb2,510.38735447824
c133dc2945c16fb60ae37db0bc7743959f3da3d8,370.5872042030096
83fa6da48f33782c6dcc3ff3a64a94022221df13,354.9125241190195
d26a47079931199956f0b05bd3dcae4a0273459d,381.6548821181059
9cc4861e6d7a0a86caed8d7b063635cc90133b5a,-473939736.2788186
d302df44c6e15373315852331ebd3b6dbbb4f2cc,590.3062045872211
7c75c93b5545fdd9e5beb09c956a693548424643,434.0429252535105
85850927c26adce658c878c72674532ff1355a0a,475.7387135475874
d1244777ca02ba8c470c11d07fd4d1f1aeef2841,458.23010601103306
ffbae0ca9e948254b873fc862b12fe39957058e3,491.88357785344124
35338f06701599600faa271b375044621238af07,-473939727.58778524
d44b87fb81b1c525b44b845d8f4311b137a7ca55,-473939746.695812
b96064b65630b4832f20c47ce3b7ed5f9be9a052,466.58048065006733
f15ba67882369b617b42295b716c82d8e5af5c70,619.2693163752556
4231b98f39f34149443bd70a4ccef54336a925b1,596.9384522289038
f35249833d1bebb70b5fa6345904cb0e3f222600,611.3166265040636
407d69d21909f9944c6ae17a2a3266993b2a5846,537.9245727956295
5eb3d9141dea67e92d64e4de349dbc84f7e4daad,-473939769.76922536
e4af0fe1eece28c3316bdb5f7859e0555d816adb,544.7473585903645
01ece8c37e9e349da24020b3a914426b212bf893,519.5416482239962
e2340afbf8f44e672546d21c55a7f16918540ae5,527.8231460005045
b2e5a9e7f53f8f9a8078a5bee7ec6a981a95856a,478.199923530221
fa6c1cf41ff915d405e1f65f10f564a117baba9d,491.6468780487776
95b67d2b35b0e9d32ffa518017824bb909f823ff,601.812189757824
601bc46879ceda8acc99c9e024bcf5ae418bed93,-473939757.8185742
038f4ea50e490ef4dc4a8a66d2a938fb5af4cfbb,569.5199965834618
8b7d82c481a6ed4a1c5d0ca8012da250be2f0d6d,409.68881253898144
238f25431ccbb438872d987652ccf5bc75c0de28,-473939781.19113076
e764e0c5d6420b20733cd195050ece92813088a8,480.33012886345387
5885904584fd96c4b81b1c7dba12d3069f1279e7,496.0848739743233
f3d828523fb53b206d38e0d6c383dcb8386fff06,463.88273982703686
129760f8a10b98f61fc894a2643cae4cfb0bb4e2,447.9412998110056
d93f82953b232e32f09c49980023a6dd5190f82e,403.6016886383295
ebb32cf7d8b122a5dabd41723d31d834147b0944,457.91171576082706
26451da54b7c50dd68a91b78480fae246c5c9533,-473939754.6948252
7ede2e4d7b38337e9819adbcd29f493efaf1422f,474.1656645089388
b9e4381ea0e72ecc8e3151c5aa12a1eeb6f71ff3,421.2038842588663
27d03b6f1128b3834d6da1fbab4fdb51f29528a1,-473939758.510427
4c655a6be04f11039d8691c84f32a127aa31302b,435.5454107671976
9b11807d3cd299ae7c4673b996efde237367869f,448.77697068452835
29fafe8bae98f668dd51b9f8be530d27463d1028,-473939747.7158539
e8f1b07f87537cb6dfa1ad1427023dc333615908,454.0447137951851
36aebe2504c407fae6a55dd78b6088606650b14e,-473939737.83409774
32d60cd95e9dabae2aed8f052195d6eed8703ed1,-473939740.82603323
6b6eee04163a5cd03fd3b7ae6c5dc1aabe77be1b,651.1309340000153
ef18490c7eb36b305d531c27369096537d08755f,398.26047967374325
c69a7ad481dacbef32e5b399675ec26c653c0983,457.29373110830784
cf762d282e71afd27f192bfecbea9deecf0e48dd,423.92284766584635
8da0e8a66b166af3fbcc90b8a3648dc4ce30ca66,495.0025661736727
f97331e59feafd161d011018f9c74fba1fae199f,527.3781092464924
58aa87c8d62f7e274075e201f0321699b63a2449,481.6607437878847
2aeae4cb7ff22ac771309a15f6bb72cbf71663e8,-473939724.2097963
22a5b471349d6a7f6481f7e41e759d42d700f321,-473939729.4054524
c098d4843d7e2c6f092659d6c7e856561e1bf965,486.73278146982193
69b82b274c4e45630e076443ad0f92022d55f561,528.5437133610249
88c09b0e47df70ac2a800ee9356c07c149e47965,519.6609545499086
c0f03ca18e52b127c3c65c66ca3e9ee8338066a9,471.9882374703884
130552305b1d235736ead954f3a39a31a5e26a85,468.7487418502569
4568958f97d91d411e056f26e468826db0f65252,-473939699.8015789
cbf871506b2a8d2a250a613b163fd36613967987,-473939733.7252897
38a2d03c567e15017340fc668151031745829f6f,397.18298564851284
6ae74b2f1e84cea7bf8f3cae68aa0233fcf0d064,508.2773763537407
f34367830fcea24bed44531a21723c743aa23388,409.1149965673685
898940208d1a3c6a9ea725ea81f70d9b19de9d6d,-473939750.0804453
2947711097206170cb5cfcad8b3264e7d46cf84b,531.9974292814732
e62a7ba6f2a93d3ad7f8762b64b4637d687fc2f8,377.0411760956049
4236bab9aa4fda581822d73b2673e18173259236,584.7076256424189
8b74ecf4de459564720217586afd122cdd9a8dc7,361.75371266901493
3159104a8cb51f88391d02e5679c7b8164e3cf3c,407.2692368030548
b7e095ed890bd1d17a60cf3a9b09d66412ef838d,-473939767.10954094
ea71616417d91e7c2de90e3cc7e429379b8cf720,507.2557525187731
b88b2ecdda851269372c7abd185d062a7e6d2c06,527.0927899777889
9c73e772e63092cb448869f90d7a2239dded321b,-473939756.1586045
6a0719a5fb508494cab0f47bdd2f92e2d5d0572b,389.5214972347021
98aa4c1c55ff040e12b69753c3dd1b04875ef742,-473939739.341949
c48349804ad466de8b8c6b8e32897f1f45e9c3dc,-473939733.85186625
d945f52c48de4820b70d2ff189e79d3533d6ad19,453.096434250474
8fe2c10948fd33bdc81b52c706b0ff35eb98363e,527.3833517581224
52feee56c52b89353482d8ff79596da74721397d,463.2789153903723
4e18ab8ae4fd83938f5494798f508d5367cac2d2,421.1958927065134
7730709b7ca12db00680265a9cc539d8aa1fc514,-473939708.745842
8cd4a434960e502f24fc78dc6dec07b6f334b4b5,432.39377804100513
a39c1a2900822cc809183f0ca9a5a5fb7b3ce78e,456.38544042408466
54ff102165b4e93fac3b1f5da7f71819da23748e,428.91032379865646
d4b5ef6763f16e3d4ed198c2fc6b08e7b7a4b813,426.02660512924194
2d5560d6dbef33600be60952b3aca292c59ea7b0,450.40970231592655
980beb6549cdfb6c50c021ebac3193ab8a767283,441.177887275815
49ce40d232d573f1b4c2dedaf7d62b51a41f376a,373.60853780806065
976c956801b752be72d06bf859a82f6f8d81f125,495.60372000932693
d623c0a31c3bed84a4bb48d84e71fd2680276aba,-473939748.1612357
18f200b076c037a10fa275ac170a70490f5dfbb2,414.63904063403606
42d7da47303db95ea24874a9982c45e9154fe14b,-473939787.26339746
3eafd7a24678d09e9e32a45cfadd28505e3868dc,-473939716.59795
cee30066639835f12782e9590849ca897ac1b171,632.5527300834656
18130c488765f063eceb9fedfe87e7cdf2fbdb0d,508.7568394690752
0181d96df3733bc40c221a488d453f150d34d829,482.3296126425266
c9d8c520f64aa59e3b241482268d5071698514b7,487.10405941307545
e4429cb4643af3638695f52912a9594f6bb5254a,503.27165783941746
02b349161484b5bdda3e5de7767518da1ef52564,-473939728.8031347
31b7a6f4a7402a43e668a2c7ced72e1a14bc1d79,559.2217572182417
23aa1ab1064be4febd0b0e54f239176bac13d4a2,539.5155154317617
813c8241c45c9baf7cc1ecae80a0690059c3d99f,557.9824788123369
27ab51f4028992f4d54134a73a8bf348d9d8474a,438.8558904379606
e3243dd90fbcd04e7d365b99f8dc3ff3ea632333,482.95810313522816
4b213cf1f92a34b91d49d99d859efe8a2914694d,522.5126286298037
63393ce3741aba030985130fbdc82348bc5c964a,512.4327467083931
a0844cd384bb27f263b50028a152e1aea6f3041b,497.4101168066263
606410be41322d2521a4eb5a9ec1eace4c3f7ee1,-473939776.54298234
175d6355ba4120e9f46ef8095cd0a6e3efaef2a0,443.82343152165413
05bed747735a3b719cf869424f7a86c902bea946,-473939727.71659887
d0acd5258d606e92178448427c5c8b15ab1b4fc8,580.9553684294224
f0676bdaa1b75a4bd3cfa8f4cd592b7dc9b67028,-473939758.9734702
97b06064bbe6f8ef5c82aad4c36edd13027bd276,507.17571963369846
f797a3d3f9d36a2e6aa58777fda7860cbb5d45ef,414.7881695628166
fbfe3b211d65b0c8b380d11a3922eafd0a5577c5,-473939743.9303169
51e6eb7de613c8b30620286f5c0f462e81001120,440.31082504987717
dbe6f4d0215f8d89d4b090cf67852e6b2d41f557,441.3542581051588
72fb4a27711b359a6195f60a1ecd7e363180e008,483.4497041851282
02b14c28322ce1f776ca1ba0ea56a9964d681fc7,421.43183459341526
39d2bd056fe559e69df7f1ee9598823180c8f7e6,453.4824222177267
149b7dbf924bf41b3096ea7e2479f7e8bf4723dd,519.156233638525
449e100c1d2dc0a74be99f3aea887ac2c80af9cc,586.2209058701992
a619a9d3ca266f111b5d1a0a7404ac00f89453f2,494.25086249411106
4a514b8fa6795dcd5e14ecd1c907d540244f637a,527.1052383184433
1c4cf1dd3a08d83a4d5e05551e6768f0ac277f82,456.8124996125698
13377ed3698676358403b48d0eda8c7ee1d6aecc,637.785916864872
0cc31c062cd6116dbd107ea8dcd2e65b2bf720bc,437.3355446010828
ce766367ff6851524770c40400c6ba253659f78e,-473939776.8308742
ec4b170cd9fec2885fdc24b4b54c2dea7433af59,483.4245975315571
a69d75df09174f2e48c58f4de054e5aedfb3dd93,-473939732.76681393
ffd73716669770ef69fb5db55c040b4bf9ca8876,529.1155883073807
d4348ecffd6bcf2240a87e2894b44b060871b4a8,516.2667391896248
a0bad05324fa944b2f9f9f423b24dd4c0b8b9267,446.52063776552677
20b0239ad3768ac025647a4114172ab3732b56cb,621.4672231674194
e4fce8a6574ac028ae294e2df0adafbc01cf0d46,451.87162244319916
841018c0f460b185b0203cd15e9d649e226f0177,-473939718.63388646
df2acc0d65eae18026825eea094d5860a7596d0b,616.4506878256798
3e496cde35ea69dd40732f9173985b576e676117,-473939689.6176841
5e39822518efc205895979466db22326f89c5141,-473939767.96715033
f84c83e72774e002b242e071238bdd0325b3d776,-473939738.1758708
450cca333151ec503717ae505d19a34e1eb101ba,451.341365262866
1f3bf345c9b7fd0f39936c2787837b0ad63272fb,-473939741.43311596
5f3feabb95a247d3256fa6c1937f9a3fa5ca9a00,411.8260375857353
04a933b4c8a0c0ee3824c2d1307bb04ef7657e6b,-473939761.4985416
